id,whole_body_count,whole_body_max_score,throat_count,throat_max_score,throat_portrait_count,throat_portrait_max_score,detections_json,is_target_region
54778522022,1,0.915573000907898,0,,0,,"[{""class_id"":0,""class_name"":""whole_body"",""confidence"":0.915573000907898,""bbox_xyxy"":[421.9219665527344,327.01153564453125,1930.5045166015625,1491.2064208984375]}]",0
54779608928,2,0.47902849316596985,1,0.9066047668457031,0,,"[{""class_id"":1,""class_name"":""throat"",""confidence"":0.9066047668457031,""bbox_xyxy"":[946.0717163085938,909.0474853515625,1283.96435546875,1456.5828857421875]},{""class_id"":0,""class_name"":""whole_body"",""confidence"":0.47902849316596985,""bbox_xyxy"":[554.6002807617188,465.6048278808594,2007.6434326171875,1524.4539794921875]},{""class_id"":0,""class_name"":""whole_body"",""confidence"":0.1598547250032425,""bbox_xyxy"":[535.8115844726562,470.58642578125,1991.0113525390625,1521.8817138671875]}]",0
54802318982,1,0.6525365114212036,0,,0,,"[{""class_id"":0,""class_name"":""whole_body"",""confidence"":0.6525365114212036,""bbox_xyxy"":[378.80419921875,307.1693420410156,1526.964111328125,1460.4212646484375]}]",0
54802318987,1,0.8557971119880676,1,0.12200545519590378,0,,"[{""class_id"":0,""class_name"":""whole_body"",""confidence"":0.8557971119880676,""bbox_xyxy"":[637.3348999023438,389.14727783203125,2021.5269775390625,1333.1990966796875]},{""class_id"":1,""class_name"":""throat"",""confidence"":0.12200545519590378,""bbox_xyxy"":[779.4140014648438,700.794921875,1064.9119873046875,1169.1773681640625]}]",0
54803165671,1,0.8811957240104675,1,0.04144011437892914,0,,"[{""class_id"":0,""class_name"":""whole_body"",""confidence"":0.8811957240104675,""bbox_xyxy"":[46.568458557128906,284.35455322265625,1605.770751953125,1197.840087890625]},{""class_id"":1,""class_name"":""throat"",""confidence"":0.04144011437892914,""bbox_xyxy"":[995.3319702148438,682.35888671875,1475.4605712890625,1037.725830078125]}]",0
54803165806,2,0.945179283618927,2,0.7815276980400085,0,,"[{""class_id"":0,""class_name"":""whole_body"",""confidence"":0.945179283618927,""bbox_xyxy"":[413.90753173828125,340.4690856933594,1559.5880126953125,1326.5020751953125]},{""class_id"":1,""class_name"":""throat"",""confidence"":0.7815276980400085,""bbox_xyxy"":[775.66357421875,867.3375244140625,1392.7564697265625,1256.2945556640625]},{""class_id"":1,""class_name"":""throat"",""confidence"":0.733221709728241,""bbox_xyxy"":[782.32861328125,868.4698486328125,1406.2584228515625,1260.4486083984375]},{""class_id"":0,""class_name"":""whole_body"",""confidence"":0.07889129966497421,""bbox_xyxy"":[0.0,19.08759880065918,477.2548828125,1090.64794921875]}]",0
54803412764,1,0.9311339259147644,5,0.6738467812538147,0,,"[{""class_id"":0,""class_name"":""whole_body"",""confidence"":0.9311339259147644,""bbox_xyxy"":[0.0,266.5810852050781,1469.6536865234375,1243.6220703125]},{""class_id"":1,""class_name"":""throat"",""confidence"":0.6738467812538147,""bbox_xyxy"":[693.5493774414062,788.1998901367188,1278.5643310546875,1137.8778076171875]},{""class_id"":1,""class_name"":""throat"",""confidence"":0.13618825376033783,""bbox_xyxy"":[690.4110107421875,797.0037231445312,1204.6412353515625,1146.544189453125]},{""class_id"":1,""class_name"":""throat"",""confidence"":0.12359652668237686,""bbox_xyxy"":[698.013916015625,798.4036865234375,1303.5045166015625,1141.06591796875]},{""class_id"":1,""class_name"":""throat"",""confidence"":0.013244010508060455,""bbox_xyxy"":[1048.2679443359375,817.8097534179688,1339.924560546875,1007.2969970703125]},{""class_id"":1,""class_name"":""throat"",""confidence"":0.012377132661640644,""bbox_xyxy"":[693.6087036132812,776.0250854492188,1213.66796875,1139.82470703125]}]",0
54803423998,1,0.9440361261367798,2,0.8704904317855835,0,,"[{""class_id"":0,""class_name"":""whole_body"",""confidence"":0.9440361261367798,""bbox_xyxy"":[0.8287109732627869,319.8551025390625,1560.0218505859375,1355.9049072265625]},{""class_id"":1,""class_name"":""throat"",""confidence"":0.8704904317855835,""bbox_xyxy"":[762.14599609375,795.8187866210938,1299.598388671875,1212.5406494140625]},{""class_id"":1,""class_name"":""throat"",""confidence"":0.030634863302111626,""bbox_xyxy"":[771.0767822265625,788.5055541992188,1307.924072265625,1207.6834716796875]}]",0
54803424003,1,0.8715582489967346,0,,0,,"[{""class_id"":0,""class_name"":""whole_body"",""confidence"":0.8715582489967346,""bbox_xyxy"":[536.9312744140625,235.44119262695312,1874.974853515625,1235.177978515625]}]",0
54803424033,1,0.7213671803474426,1,0.853788435459137,0,,"[{""class_id"":1,""class_name"":""throat"",""confidence"":0.853788435459137,""bbox_xyxy"":[584.1944580078125,758.8599243164062,1000.5672607421875,1251.9393310546875]},{""class_id"":0,""class_name"":""whole_body"",""confidence"":0.7213671803474426,""bbox_xyxy"":[451.82427978515625,313.59478759765625,1916.888427734375,1291.240478515625]}]",0
54803424038,2,0.8186739087104797,1,0.08794748038053513,0,,"[{""class_id"":0,""class_name"":""whole_body"",""confidence"":0.8186739087104797,""bbox_xyxy"":[13.860058784484863,345.89404296875,1613.814697265625,1151.1961669921875]},{""class_id"":0,""class_name"":""whole_body"",""confidence"":0.1209021806716919,""bbox_xyxy"":[29.77705192565918,355.0108642578125,1589.4674072265625,1145.8594970703125]},{""class_id"":1,""class_name"":""throat"",""confidence"":0.08794748038053513,""bbox_xyxy"":[905.2745971679688,861.3793334960938,1394.7073974609375,1053.0208740234375]}]",0
54803424053,1,0.17275820672512054,0,,0,,"[{""class_id"":0,""class_name"":""whole_body"",""confidence"":0.17275820672512054,""bbox_xyxy"":[347.3721008300781,317.7646179199219,2024.5111083984375,1218.9775390625]}]",0
54803424418,3,0.4526621401309967,1,0.9369165301322937,1,0.9448109269142151,"[{""class_id"":2,""class_name"":""throat_portrait"",""confidence"":0.9448109269142151,""bbox_xyxy"":[872.3754272460938,478.74298095703125,1345.66015625,1336.3724365234375]},{""class_id"":1,""class_name"":""throat"",""confidence"":0.9369165301322937,""bbox_xyxy"":[873.6965942382812,471.0107421875,1352.1669921875,1339.81396484375]},{""class_id"":0,""class_name"":""whole_body"",""confidence"":0.4526621401309967,""bbox_xyxy"":[0.0,178.60684204101562,1591.88671875,1516.85546875]},{""class_id"":0,""class_name"":""whole_body"",""confidence"":0.23996224999427795,""bbox_xyxy"":[0.0,195.45225524902344,1564.9068603515625,1506.6795654296875]},{""class_id"":0,""class_name"":""whole_body"",""confidence"":0.049779538065195084,""bbox_xyxy"":[321.0575256347656,207.61953735351562,1505.7518310546875,1430.028564453125]}]",0
54803504290,1,0.8277796506881714,3,0.7288945913314819,0,,"[{""class_id"":0,""class_name"":""whole_body"",""confidence"":0.8277796506881714,""bbox_xyxy"":[39.51504135131836,328.5126953125,1566.8843994140625,1281.568115234375]},{""class_id"":1,""class_name"":""throat"",""confidence"":0.7288945913314819,""bbox_xyxy"":[929.3220825195312,799.0960083007812,1505.9576416015625,1126.7596435546875]},{""class_id"":1,""class_name"":""throat"",""confidence"":0.481485515832901,""bbox_xyxy"":[927.4660034179688,802.3053588867188,1483.5098876953125,1122.140625]},{""class_id"":1,""class_name"":""throat"",""confidence"":0.06976421922445297,""bbox_xyxy"":[932.185546875,813.8582153320312,1433.726318359375,1112.4747314453125]}]",0
54811456647,1,0.8895542621612549,2,0.3819192051887512,0,,"[{""class_id"":0,""class_name"":""whole_body"",""confidence"":0.8895542621612549,""bbox_xyxy"":[672.9615478515625,601.0887451171875,2707.916748046875,2531.45556640625]},{""class_id"":1,""class_name"":""throat"",""confidence"":0.3819192051887512,""bbox_xyxy"":[1736.8743896484375,989.8145751953125,2596.651123046875,2144.45068359375]},{""class_id"":1,""class_name"":""throat"",""confidence"":0.21269488334655762,""bbox_xyxy"":[1742.2396240234375,991.4998779296875,2594.60888671875,2148.2119140625]}]",0
5481783280,1,0.8616764545440674,1,0.9097933769226074,1,0.7345640063285828,"[{""class_id"":1,""class_name"":""throat"",""confidence"":0.9097933769226074,""bbox_xyxy"":[663.8095703125,2296.4384765625,1023.3870849609375,3042.955078125]},{""class_id"":0,""class_name"":""whole_body"",""confidence"":0.8616764545440674,""bbox_xyxy"":[230.76284790039062,2194.35205078125,1177.886962890625,3554.11328125]},{""class_id"":2,""class_name"":""throat_portrait"",""confidence"":0.7345640063285828,""bbox_xyxy"":[652.65771484375,2298.947265625,1025.508056640625,3049.923583984375]}]",1
54818745832,1,0.9539515376091003,3,0.7485366463661194,0,,"[{""class_id"":0,""class_name"":""whole_body"",""confidence"":0.9539515376091003,""bbox_xyxy"":[216.02561950683594,157.5430908203125,1079.8248291015625,1147.140380859375]},{""class_id"":1,""class_name"":""throat"",""confidence"":0.7485366463661194,""bbox_xyxy"":[395.83294677734375,674.3054809570312,797.125244140625,1078.78857421875]},{""class_id"":1,""class_name"":""throat"",""confidence"":0.06018383800983429,""bbox_xyxy"":[388.29608154296875,677.55810546875,815.0323486328125,1067.5755615234375]},{""class_id"":1,""class_name"":""throat"",""confidence"":0.034625548869371414,""bbox_xyxy"":[593.1671142578125,701.1528930664062,814.54833984375,1036.9398193359375]}]",0
54821757947,2,0.7321608066558838,1,0.014612860977649689,0,,"[{""class_id"":0,""class_name"":""whole_body"",""confidence"":0.7321608066558838,""bbox_xyxy"":[1412.24853515625,1284.224365234375,2601.206787109375,2461.374267578125]},{""class_id"":0,""class_name"":""whole_body"",""confidence"":0.09787023067474365,""bbox_xyxy"":[1396.4678955078125,1281.3055419921875,2594.92919921875,2474.75439453125]},{""class_id"":1,""class_name"":""throat"",""confidence"":0.014612860977649689,""bbox_xyxy"":[591.2054443359375,1044.0146484375,1811.1396484375,1744.4488525390625]}]",0
54821758022,2,0.4125162959098816,2,0.052220143377780914,0,,"[{""class_id"":0,""class_name"":""whole_body"",""confidence"":0.4125162959098816,""bbox_xyxy"":[715.6195068359375,897.5173950195312,3430.738037109375,2344.166259765625]},{""class_id"":0,""class_name"":""whole_body"",""confidence"":0.2831783592700958,""bbox_xyxy"":[665.3756103515625,888.2235107421875,3450.782958984375,2332.919677734375]},{""class_id"":1,""class_name"":""throat"",""confidence"":0.052220143377780914,""bbox_xyxy"":[1104.1636962890625,1802.298095703125,2151.9931640625,2109.430419921875]},{""class_id"":1,""class_name"":""throat"",""confidence"":0.020103150978684425,""bbox_xyxy"":[1166.200439453125,1809.6285400390625,2182.5302734375,2116.511474609375]}]",0
54821759057,0,,0,,0,,[],0
54821759092,2,0.6966236233711243,1,0.9411526322364807,1,0.4403241276741028,"[{""class_id"":1,""class_name"":""throat"",""confidence"":0.9411526322364807,""bbox_xyxy"":[766.4853515625,1850.7596435546875,1463.66943359375,2530.790283203125]},{""class_id"":0,""class_name"":""whole_body"",""confidence"":0.6966236233711243,""bbox_xyxy"":[377.123046875,519.6082153320312,4040.379638671875,2824.09130859375]},{""class_id"":2,""class_name"":""throat_portrait"",""confidence"":0.4403241276741028,""bbox_xyxy"":[768.4263916015625,1851.2540283203125,1463.680419921875,2531.5009765625]},{""class_id"":0,""class_name"":""whole_body"",""confidence"":0.02313457988202572,""bbox_xyxy"":[361.0368957519531,1.5303268432617188,4080.0,1129.6937255859375]}]",0
54822428691,1,0.337775856256485,0,,0,,"[{""class_id"":0,""class_name"":""whole_body"",""confidence"":0.337775856256485,""bbox_xyxy"":[2439.177978515625,0.0,3994.8837890625,1986.2098388671875]}]",0
54822606411,2,0.01156954001635313,0,,0,,"[{""class_id"":0,""class_name"":""whole_body"",""confidence"":0.01156954001635313,""bbox_xyxy"":[2327.394775390625,1517.9063720703125,3446.372314453125,2120.87646484375]},{""class_id"":0,""class_name"":""whole_body"",""confidence"":0.011326279491186142,""bbox_xyxy"":[279.493896484375,808.8923950195312,2089.40673828125,1714.834716796875]}]",0
54822695188,3,0.38752564787864685,5,0.09109491854906082,1,0.010038428008556366,"[{""class_id"":0,""class_name"":""whole_body"",""confidence"":0.38752564787864685,""bbox_xyxy"":[556.100830078125,768.1432495117188,783.50439453125,1170.967529296875]},{""class_id"":1,""class_name"":""throat"",""confidence"":0.09109491854906082,""bbox_xyxy"":[622.2691040039062,792.65966796875,739.5267333984375,975.0272216796875]},{""class_id"":0,""class_name"":""whole_body"",""confidence"":0.07647682726383209,""bbox_xyxy"":[790.8663330078125,861.4427490234375,1007.3025512695312,1145.9371337890625]},{""class_id"":1,""class_name"":""throat"",""confidence"":0.030469417572021484,""bbox_xyxy"":[2122.280517578125,1744.499755859375,2501.200927734375,1855.0]},{""class_id"":1,""class_name"":""throat"",""confidence"":0.01522395946085453,""bbox_xyxy"":[626.1109008789062,793.2025756835938,738.6546630859375,971.753173828125]},{""class_id"":1,""class_name"":""throat"",""confidence"":0.014885849319398403,""bbox_xyxy"":[1788.4066162109375,1734.4859619140625,2445.573974609375,1855.0]},{""class_id"":1,""class_name"":""throat"",""confidence"":0.01133925560861826,""bbox_xyxy"":[620.8526611328125,901.8727416992188,736.7086791992188,1116.971435546875]},{""class_id"":0,""class_name"":""whole_body"",""confidence"":0.011200272478163242,""bbox_xyxy"":[800.7557983398438,859.358154296875,1029.53759765625,1131.8436279296875]},{""class_id"":2,""class_name"":""throat_portrait"",""confidence"":0.010038428008556366,""bbox_xyxy"":[623.2620849609375,794.9468994140625,738.7252197265625,964.3997192382812]}]",0
54822856210,0,,0,,0,,[],0
54822872498,1,0.15572188794612885,0,,0,,"[{""class_id"":0,""class_name"":""whole_body"",""confidence"":0.15572188794612885,""bbox_xyxy"":[1197.8800048828125,954.7311401367188,3566.26025390625,2357.343017578125]}]",0
54825345804,0,,0,,0,,[],0
54831986917,1,0.9339105486869812,3,0.47442761063575745,0,,"[{""class_id"":0,""class_name"":""whole_body"",""confidence"":0.9339105486869812,""bbox_xyxy"":[396.90460205078125,316.1917419433594,2014.6610107421875,1289.7735595703125]},{""class_id"":1,""class_name"":""throat"",""confidence"":0.47442761063575745,""bbox_xyxy"":[836.2916259765625,768.4739379882812,1096.8155517578125,1196.5166015625]},{""class_id"":1,""class_name"":""throat"",""confidence"":0.14255845546722412,""bbox_xyxy"":[621.3323974609375,735.2540893554688,1098.9505615234375,1219.0120849609375]},{""class_id"":1,""class_name"":""throat"",""confidence"":0.013262375257909298,""bbox_xyxy"":[1200.7418212890625,1100.6351318359375,2048.0,1638.0]}]",0
54833164855,1,0.07095041871070862,0,,0,,"[{""class_id"":0,""class_name"":""whole_body"",""confidence"":0.07095041871070862,""bbox_xyxy"":[848.1685791015625,509.2129821777344,2039.475830078125,1746.0601806640625]}]",0
54863995681,1,0.9486358761787415,1,0.6500189900398254,2,0.36061063408851624,"[{""class_id"":0,""class_name"":""whole_body"",""confidence"":0.9486358761787415,""bbox_xyxy"":[1173.7398681640625,85.85482025146484,3148.487548828125,2288.660888671875]},{""class_id"":1,""class_name"":""throat"",""confidence"":0.6500189900398254,""bbox_xyxy"":[1856.633544921875,437.418212890625,2800.98828125,2159.67578125]},{""class_id"":2,""class_name"":""throat_portrait"",""confidence"":0.36061063408851624,""bbox_xyxy"":[1884.6575927734375,412.1285400390625,2762.5498046875,2174.603515625]},{""class_id"":2,""class_name"":""throat_portrait"",""confidence"":0.011326124891638756,""bbox_xyxy"":[1227.7879638671875,391.4117431640625,2972.718017578125,2301.82080078125]}]",0
5488801858,2,0.9440328478813171,3,0.8723705410957336,3,0.21965552866458893,"[{""class_id"":0,""class_name"":""whole_body"",""confidence"":0.9440328478813171,""bbox_xyxy"":[2.463388442993164,121.27232360839844,269.2133483886719,315.88543701171875]},{""class_id"":0,""class_name"":""whole_body"",""confidence"":0.9432626366615295,""bbox_xyxy"":[280.61083984375,102.76179504394531,465.2758483886719,292.82818603515625]},{""class_id"":1,""class_name"":""throat"",""confidence"":0.8723705410957336,""bbox_xyxy"":[116.37689208984375,199.71478271484375,217.82388305664062,289.5037536621094]},{""class_id"":1,""class_name"":""throat"",""confidence"":0.7034265995025635,""bbox_xyxy"":[339.2492980957031,161.4727783203125,441.1623840332031,270.93194580078125]},{""class_id"":2,""class_name"":""throat_portrait"",""confidence"":0.21965552866458893,""bbox_xyxy"":[339.9147644042969,161.03338623046875,441.3763427734375,271.0615539550781]},{""class_id"":2,""class_name"":""throat_portrait"",""confidence"":0.08969336748123169,""bbox_xyxy"":[339.1316223144531,160.46205139160156,438.0867614746094,271.58349609375]},{""class_id"":2,""class_name"":""throat_portrait"",""confidence"":0.08567636460065842,""bbox_xyxy"":[339.56719970703125,161.21470642089844,438.7032165527344,270.6305847167969]},{""class_id"":1,""class_name"":""throat"",""confidence"":0.03166785463690758,""bbox_xyxy"":[339.15936279296875,162.17633056640625,441.33111572265625,270.6681213378906]}]",0
54890353461,4,0.8672924637794495,2,0.7448367476463318,0,,"[{""class_id"":0,""class_name"":""whole_body"",""confidence"":0.8672924637794495,""bbox_xyxy"":[1112.2623291015625,1289.0235595703125,3859.98583984375,3810.214599609375]},{""class_id"":1,""class_name"":""throat"",""confidence"":0.7448367476463318,""bbox_xyxy"":[3663.339111328125,1645.436767578125,5095.63427734375,2803.116943359375]},{""class_id"":0,""class_name"":""whole_body"",""confidence"":0.60751873254776,""bbox_xyxy"":[3623.432861328125,953.362548828125,6955.12939453125,3489.727783203125]},{""class_id"":1,""class_name"":""throat"",""confidence"":0.5537999868392944,""bbox_xyxy"":[3051.8291015625,1704.7581787109375,3720.55517578125,2509.0224609375]},{""class_id"":0,""class_name"":""whole_body"",""confidence"":0.29308587312698364,""bbox_xyxy"":[3640.704833984375,930.4887084960938,6955.107421875,3516.97802734375]},{""class_id"":0,""class_name"":""whole_body"",""confidence"":0.049123819917440414,""bbox_xyxy"":[1121.12109375,1294.5748291015625,3846.310302734375,3849.970947265625]}]",0
54890360351,1,0.9052042961120605,2,0.838907778263092,2,0.14009222388267517,"[{""class_id"":0,""class_name"":""whole_body"",""confidence"":0.9052042961120605,""bbox_xyxy"":[1316.991455078125,678.2454833984375,6101.6171875,4237.14111328125]},{""class_id"":1,""class_name"":""throat"",""confidence"":0.838907778263092,""bbox_xyxy"":[1888.022216796875,1033.13427734375,2707.8955078125,3196.71240234375]},{""class_id"":1,""class_name"":""throat"",""confidence"":0.7708150744438171,""bbox_xyxy"":[1882.282958984375,1040.3856201171875,2701.16259765625,3045.23095703125]},{""class_id"":2,""class_name"":""throat_portrait"",""confidence"":0.14009222388267517,""bbox_xyxy"":[1878.0325927734375,1038.61328125,2703.159423828125,3090.806640625]},{""class_id"":2,""class_name"":""throat_portrait"",""confidence"":0.11867031455039978,""bbox_xyxy"":[1884.50927734375,1056.493896484375,2697.8544921875,2790.56982421875]}]",0
54890570138,1,0.023338332772254944,0,,0,,"[{""class_id"":0,""class_name"":""whole_body"",""confidence"":0.023338332772254944,""bbox_xyxy"":[3265.8095703125,372.0154113769531,6047.5966796875,3295.701416015625]}]",0
54890572078,0,,1,0.03576873615384102,0,,"[{""class_id"":1,""class_name"":""throat"",""confidence"":0.03576873615384102,""bbox_xyxy"":[3306.78857421875,2370.8408203125,3964.36572265625,2996.341064453125]}]",0
54890582679,1,0.8703267574310303,2,0.8780539035797119,1,0.2935636639595032,"[{""class_id"":1,""class_name"":""throat"",""confidence"":0.8780539035797119,""bbox_xyxy"":[3280.08349609375,2010.037353515625,4083.661376953125,3264.460693359375]},{""class_id"":0,""class_name"":""whole_body"",""confidence"":0.8703267574310303,""bbox_xyxy"":[161.5787811279297,1247.148681640625,4567.330078125,4132.5166015625]},{""class_id"":2,""class_name"":""throat_portrait"",""confidence"":0.2935636639595032,""bbox_xyxy"":[3258.02392578125,2012.40771484375,4085.354248046875,3257.2431640625]},{""class_id"":1,""class_name"":""throat"",""confidence"":0.015488765202462673,""bbox_xyxy"":[6234.3369140625,2263.445556640625,6960.0,3630.431884765625]}]",0
54890589939,0,,0,,0,,[],0
54890597499,1,0.9500061273574829,2,0.27358007431030273,2,0.7683793306350708,"[{""class_id"":0,""class_name"":""whole_body"",""confidence"":0.9500061273574829,""bbox_xyxy"":[261.9909973144531,362.4420166015625,5100.1748046875,4216.75390625]},{""class_id"":2,""class_name"":""throat_portrait"",""confidence"":0.7683793306350708,""bbox_xyxy"":[3616.793701171875,1149.1297607421875,4429.080078125,3252.091552734375]},{""class_id"":1,""class_name"":""throat"",""confidence"":0.27358007431030273,""bbox_xyxy"":[3617.424560546875,1142.0194091796875,4415.72607421875,3268.30712890625]},{""class_id"":1,""class_name"":""throat"",""confidence"":0.24883930385112762,""bbox_xyxy"":[3616.9931640625,1140.53369140625,4420.12255859375,3271.659912109375]},{""class_id"":2,""class_name"":""throat_portrait"",""confidence"":0.01107020303606987,""bbox_xyxy"":[3608.064453125,1140.81884765625,4437.20654296875,3231.798583984375]}]",0
54905764274,1,0.04778772220015526,2,0.041928742080926895,0,,"[{""class_id"":0,""class_name"":""whole_body"",""confidence"":0.04778772220015526,""bbox_xyxy"":[641.5838623046875,475.97271728515625,1961.3184814453125,1186.188720703125]},{""class_id"":1,""class_name"":""throat"",""confidence"":0.041928742080926895,""bbox_xyxy"":[700.0480346679688,729.3958129882812,968.1727294921875,999.82177734375]},{""class_id"":1,""class_name"":""throat"",""confidence"":0.015260610729455948,""bbox_xyxy"":[696.9043579101562,730.4910278320312,958.2481689453125,991.8197631835938]}]",0
54906598482,1,0.9205409288406372,3,0.9491599202156067,0,,"[{""class_id"":1,""class_name"":""throat"",""confidence"":0.9491599202156067,""bbox_xyxy"":[1589.965576171875,2338.65966796875,2513.21728515625,3488.181884765625]},{""class_id"":0,""class_name"":""whole_body"",""confidence"":0.9205409288406372,""bbox_xyxy"":[1463.488525390625,1877.4520263671875,6358.93603515625,4241.52734375]},{""class_id"":1,""class_name"":""throat"",""confidence"":0.04239680990576744,""bbox_xyxy"":[3070.03515625,2324.7880859375,3769.74609375,2884.422607421875]},{""class_id"":1,""class_name"":""throat"",""confidence"":0.026178572326898575,""bbox_xyxy"":[3060.750732421875,2320.914794921875,3771.123046875,2890.798828125]}]",0
54907691778,2,0.8429771661758423,1,0.060195162892341614,0,,"[{""class_id"":0,""class_name"":""whole_body"",""confidence"":0.8429771661758423,""bbox_xyxy"":[4186.41943359375,512.9697265625,6804.70849609375,3190.320068359375]},{""class_id"":1,""class_name"":""throat"",""confidence"":0.060195162892341614,""bbox_xyxy"":[4731.89990234375,760.6660766601562,4961.814453125,1034.560546875]},{""class_id"":0,""class_name"":""whole_body"",""confidence"":0.018198644742369652,""bbox_xyxy"":[764.50341796875,1044.80029296875,3421.29541015625,3264.675048828125]}]",0
54907693173,1,0.17125818133354187,0,,0,,"[{""class_id"":0,""class_name"":""whole_body"",""confidence"":0.17125818133354187,""bbox_xyxy"":[1188.5015869140625,116.8564682006836,5242.38037109375,3413.326904296875]}]",0
54907695563,1,0.9473850727081299,1,0.8158936500549316,0,,"[{""class_id"":0,""class_name"":""whole_body"",""confidence"":0.9473850727081299,""bbox_xyxy"":[527.815673828125,848.4993896484375,6145.70849609375,4371.69091796875]},{""class_id"":1,""class_name"":""throat"",""confidence"":0.8158936500549316,""bbox_xyxy"":[1117.853759765625,1933.14404296875,1993.5948486328125,3136.402099609375]}]",0
54907719934,1,0.9402703642845154,1,0.8746321797370911,1,0.010960166342556477,"[{""class_id"":0,""class_name"":""whole_body"",""confidence"":0.9402703642845154,""bbox_xyxy"":[1592.5179443359375,1043.890869140625,6644.25048828125,3441.664794921875]},{""class_id"":1,""class_name"":""throat"",""confidence"":0.8746321797370911,""bbox_xyxy"":[1944.13427734375,1819.7122802734375,2572.333984375,2467.4677734375]},{""class_id"":2,""class_name"":""throat_portrait"",""confidence"":0.010960166342556477,""bbox_xyxy"":[1978.4866943359375,1831.1005859375,2555.870849609375,2447.149658203125]}]",0
54911524872,0,,2,0.07526184618473053,0,,"[{""class_id"":1,""class_name"":""throat"",""confidence"":0.07526184618473053,""bbox_xyxy"":[2324.5859375,2249.01611328125,3137.8505859375,2574.018798828125]},{""class_id"":1,""class_name"":""throat"",""confidence"":0.011021655984222889,""bbox_xyxy"":[2366.871826171875,2243.427978515625,3145.8232421875,2571.687744140625]}]",0
54912697265,0,,0,,0,,[],0
54917260111,3,0.8181864619255066,2,0.6924667358398438,0,,"[{""class_id"":0,""class_name"":""whole_body"",""confidence"":0.8181864619255066,""bbox_xyxy"":[769.17431640625,677.8673095703125,981.0410766601562,859.4435424804688]},{""class_id"":1,""class_name"":""throat"",""confidence"":0.6924667358398438,""bbox_xyxy"":[807.08837890625,726.5361938476562,942.9066162109375,845.1456909179688]},{""class_id"":0,""class_name"":""whole_body"",""confidence"":0.11424148827791214,""bbox_xyxy"":[1234.9969482421875,645.2130737304688,1540.830810546875,885.733642578125]},{""class_id"":0,""class_name"":""whole_body"",""confidence"":0.09831838309764862,""bbox_xyxy"":[1632.7266845703125,173.8194122314453,2103.0,741.0101318359375]},{""class_id"":1,""class_name"":""throat"",""confidence"":0.011946038343012333,""bbox_xyxy"":[809.7859497070312,728.4220581054688,941.0699462890625,842.1348876953125]}]",0
54923443300,1,0.9379720091819763,2,0.05956349894404411,0,,"[{""class_id"":0,""class_name"":""whole_body"",""confidence"":0.9379720091819763,""bbox_xyxy"":[361.6170959472656,9.64501953125,1682.998046875,1409.0673828125]},{""class_id"":1,""class_name"":""throat"",""confidence"":0.05956349894404411,""bbox_xyxy"":[1213.322998046875,418.8207092285156,1538.3099365234375,1123.84228515625]},{""class_id"":1,""class_name"":""throat"",""confidence"":0.048865314573049545,""bbox_xyxy"":[727.5829467773438,737.1076049804688,1003.7274780273438,1325.9254150390625]}]",0
54939212402,1,0.78248131275177,0,,0,,"[{""class_id"":0,""class_name"":""whole_body"",""confidence"":0.78248131275177,""bbox_xyxy"":[1245.1766357421875,306.6106262207031,2713.90869140625,1171.5]}]",0
54947927745,2,0.2773841917514801,0,,0,,"[{""class_id"":0,""class_name"":""whole_body"",""confidence"":0.2773841917514801,""bbox_xyxy"":[2.2663516998291016,963.8547973632812,674.5281982421875,4284.0]},{""class_id"":0,""class_name"":""whole_body"",""confidence"":0.027209516614675522,""bbox_xyxy"":[0.9965314865112305,1242.73876953125,687.7069702148438,4279.458984375]}]",0
54986634852,1,0.9070440530776978,1,0.013630615547299385,0,,"[{""class_id"":0,""class_name"":""whole_body"",""confidence"":0.9070440530776978,""bbox_xyxy"":[6.568017482757568,91.16802215576172,619.9646606445312,512.7151489257812]},{""class_id"":1,""class_name"":""throat"",""confidence"":0.013630615547299385,""bbox_xyxy"":[389.357666015625,236.49388122558594,525.09228515625,307.654541015625]}]",0
54994215062,3,0.7141528725624084,0,,0,,"[{""class_id"":0,""class_name"":""whole_body"",""confidence"":0.7141528725624084,""bbox_xyxy"":[610.7413330078125,4.981518268585205,1937.314453125,2303.623291015625]},{""class_id"":0,""class_name"":""whole_body"",""confidence"":0.1269799917936325,""bbox_xyxy"":[624.763427734375,24.932071685791016,2288.344970703125,2309.719970703125]},{""class_id"":0,""class_name"":""whole_body"",""confidence"":0.035819511860609055,""bbox_xyxy"":[0.19878491759300232,195.24412536621094,248.4476318359375,1094.6707763671875]}]",0
54994215222,0,,0,,0,,[],0
54995097776,1,0.9538164734840393,2,0.9177896976470947,1,0.07979975640773773,"[{""class_id"":0,""class_name"":""whole_body"",""confidence"":0.9538164734840393,""bbox_xyxy"":[456.0641174316406,440.43182373046875,1422.4625244140625,1333.1129150390625]},{""class_id"":1,""class_name"":""throat"",""confidence"":0.9177896976470947,""bbox_xyxy"":[805.1779174804688,678.342529296875,1176.879150390625,1144.413818359375]},{""class_id"":2,""class_name"":""throat_portrait"",""confidence"":0.07979975640773773,""bbox_xyxy"":[802.2007446289062,680.3667602539062,1171.9273681640625,1139.950927734375]},{""class_id"":1,""class_name"":""throat"",""confidence"":0.025794897228479385,""bbox_xyxy"":[803.9724731445312,679.7455444335938,1177.97900390625,1144.353271484375]}]",0
