source,encounter_id,photo_id,image_path,image_url,page_url,observed_at,observer,latitude,longitude,location_source,locality,license,quality_grade
inat,inat_228858271,406170748,data/sources/inat/images/228858271/406170748.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/406170748/original.jpg,https://www.inaturalist.org/observations/228858271,2014-01-28T08:50:00-05:00,Paul Kingsnorth,-0.4860433742,-76.5744465634,inat,"Orellana, EC-OR, EC",cc-by-nc-nd,research
inat,inat_228858271,406170754,data/sources/inat/images/228858271/406170754.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/406170754/original.jpg,https://www.inaturalist.org/observations/228858271,2014-01-28T08:50:00-05:00,Paul Kingsnorth,-0.4860433742,-76.5744465634,inat,"Orellana, EC-OR, EC",cc-by-nc-nd,research
inat,inat_228858271,406170738,data/sources/inat/images/228858271/406170738.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/406170738/original.jpg,https://www.inaturalist.org/observations/228858271,2014-01-28T08:50:00-05:00,Paul Kingsnorth,-0.4860433742,-76.5744465634,inat,"Orellana, EC-OR, EC",cc-by-nc-nd,research
inat,inat_229205510,406827146,data/sources/inat/images/229205510/406827146.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/406827146/original.jpg,https://www.inaturalist.org/observations/229205510,2024-04-20T15:36:00-04:00,sevinda,39.9308605372,-75.0725739474,inat,"Pennsylvania, US",cc-by-nc,casual
inat,inat_229205510,406827194,data/sources/inat/images/229205510/406827194.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/406827194/original.jpg,https://www.inaturalist.org/observations/229205510,2024-04-20T15:36:00-04:00,sevinda,39.9308605372,-75.0725739474,inat,"Pennsylvania, US",cc-by-nc,casual
inat,inat_229205510,406827195,data/sources/inat/images/229205510/406827195.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/406827195/original.jpg,https://www.inaturalist.org/observations/229205510,2024-04-20T15:36:00-04:00,sevinda,39.9308605372,-75.0725739474,inat,"Pennsylvania, US",cc-by-nc,casual
inat,inat_229205510,406827196,data/sources/inat/images/229205510/406827196.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/406827196/original.jpg,https://www.inaturalist.org/observations/229205510,2024-04-20T15:36:00-04:00,sevinda,39.9308605372,-75.0725739474,inat,"Pennsylvania, US",cc-by-nc,casual
inat,inat_229249004,406910692,data/sources/inat/images/229249004/406910692.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/406910692/original.jpg,https://www.inaturalist.org/observations/229249004,2014-01-28T08:44:00-05:00,Paul Kingsnorth,-0.5351150625,-76.4860913333,inat,"Orellana, EC-OR, EC",cc-by-nc-nd,research
inat,inat_229249004,406910726,data/sources/inat/images/229249004/406910726.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/406910726/original.jpg,https://www.inaturalist.org/observations/229249004,2014-01-28T08:44:00-05:00,Paul Kingsnorth,-0.5351150625,-76.4860913333,inat,"Orellana, EC-OR, EC",cc-by-nc-nd,research
inat,inat_229249004,406910721,data/sources/inat/images/229249004/406910721.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/406910721/original.jpg,https://www.inaturalist.org/observations/229249004,2014-01-28T08:44:00-05:00,Paul Kingsnorth,-0.5351150625,-76.4860913333,inat,"Orellana, EC-OR, EC",cc-by-nc-nd,research
inat,inat_229863231,408074708,data/sources/inat/images/229863231/408074708.jpeg,https://static.inaturalist.org/photos/408074708/original.jpeg,https://www.inaturalist.org/observations/229863231,2022-05-14T08:32:25-04:00,pasl81,-17.6389208861,-57.4452322997,inat,"Mato Grosso, BR",,research
inat,inat_230644873,409556599,data/sources/inat/images/230644873/409556599.jpeg,https://static.inaturalist.org/photos/409556599/original.jpeg,https://www.inaturalist.org/observations/230644873,,Familie,-17.0852246519,-56.7767142382,inat,"Poconé, BR-MT, BR",,casual
inat,inat_230865977,409964949,data/sources/inat/images/230865977/409964949.jpeg,https://static.inaturalist.org/photos/409964949/original.jpeg,https://www.inaturalist.org/observations/230865977,2023-09-06T04:37:00-04:00,Eden Katz,-17.2690093973,-56.6938131178,inat,"Poconé, BR-MT, BR",,research
inat,inat_230866896,409966585,data/sources/inat/images/230866896/409966585.jpeg,https://static.inaturalist.org/photos/409966585/original.jpeg,https://www.inaturalist.org/observations/230866896,2023-09-10T06:40:00-04:00,Eden Katz,-16.7919438594,-56.8096224386,inat,"Poconé, BR-MT, BR",,research
inat,inat_231211875,410622585,data/sources/inat/images/231211875/410622585.jpeg,https://static.inaturalist.org/photos/410622585/original.jpeg,https://www.inaturalist.org/observations/231211875,2024-07-15T13:37:24-04:00,Noah Taylor,-17.3852616653,-56.7759954946,inat,"Poconé, BR-MT, BR",,research
inat,inat_231826093,411789448,data/sources/inat/images/231826093/411789448.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/411789448/original.jpg,https://www.inaturalist.org/observations/231826093,2024-06-16T07:04:00-04:00,Nick Athanas,-9.5190389069,-55.8797246292,inat,"Mato Grosso, BR",cc-by-nc,research
inat,inat_232210690,412521477,data/sources/inat/images/232210690/412521477.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/412521477/original.jpg,https://www.inaturalist.org/observations/232210690,2004-06-28T13:40:00-04:00,frank_lambert,-9.4424189455,-55.8354786381,inat,"Mato Grosso, BR",cc-by-nc,research
inat,inat_233035470,414090724,data/sources/inat/images/233035470/414090724.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/414090724/original.jpeg,https://www.inaturalist.org/observations/233035470,2024-07-16T10:30:00-04:00,John Sullivan,-17.2006506667,-56.7969038864,inat,"Mato Grosso, BR",cc-by-nc,research
inat,inat_233035470,414090730,data/sources/inat/images/233035470/414090730.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/414090730/original.jpeg,https://www.inaturalist.org/observations/233035470,2024-07-16T10:30:00-04:00,John Sullivan,-17.2006506667,-56.7969038864,inat,"Mato Grosso, BR",cc-by-nc,research
inat,inat_233035470,414090735,data/sources/inat/images/233035470/414090735.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/414090735/original.jpeg,https://www.inaturalist.org/observations/233035470,2024-07-16T10:30:00-04:00,John Sullivan,-17.2006506667,-56.7969038864,inat,"Mato Grosso, BR",cc-by-nc,research
inat,inat_233039737,414102604,data/sources/inat/images/233039737/414102604.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/414102604/original.jpeg,https://www.inaturalist.org/observations/233039737,2024-07-17T06:25:00-04:00,John Sullivan,-17.3670180114,-56.6373610413,inat,"Mato Grosso, BR",cc-by-nc,research
inat,inat_233039737,414102608,data/sources/inat/images/233039737/414102608.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/414102608/original.jpeg,https://www.inaturalist.org/observations/233039737,2024-07-17T06:25:00-04:00,John Sullivan,-17.3670180114,-56.6373610413,inat,"Mato Grosso, BR",cc-by-nc,research
inat,inat_233039737,414102612,data/sources/inat/images/233039737/414102612.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/414102612/original.jpeg,https://www.inaturalist.org/observations/233039737,2024-07-17T06:25:00-04:00,John Sullivan,-17.3670180114,-56.6373610413,inat,"Mato Grosso, BR",cc-by-nc,research
inat,inat_233039737,414102618,data/sources/inat/images/233039737/414102618.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/414102618/original.jpeg,https://www.inaturalist.org/observations/233039737,2024-07-17T06:25:00-04:00,John Sullivan,-17.3670180114,-56.6373610413,inat,"Mato Grosso, BR",cc-by-nc,research
inat,inat_233039737,414102621,data/sources/inat/images/233039737/414102621.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/414102621/original.jpeg,https://www.inaturalist.org/observations/233039737,2024-07-17T06:25:00-04:00,John Sullivan,-17.3670180114,-56.6373610413,inat,"Mato Grosso, BR",cc-by-nc,research
inat,inat_233039737,414102623,data/sources/inat/images/233039737/414102623.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/414102623/original.jpeg,https://www.inaturalist.org/observations/233039737,2024-07-17T06:25:00-04:00,John Sullivan,-17.3670180114,-56.6373610413,inat,"Mato Grosso, BR",cc-by-nc,research
inat,inat_233039737,414102625,data/sources/inat/images/233039737/414102625.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/414102625/original.jpeg,https://www.inaturalist.org/observations/233039737,2024-07-17T06:25:00-04:00,John Sullivan,-17.3670180114,-56.6373610413,inat,"Mato Grosso, BR",cc-by-nc,research
inat,inat_233039737,414102630,data/sources/inat/images/233039737/414102630.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/414102630/original.jpeg,https://www.inaturalist.org/observations/233039737,2024-07-17T06:25:00-04:00,John Sullivan,-17.3670180114,-56.6373610413,inat,"Mato Grosso, BR",cc-by-nc,research
inat,inat_233039737,414102633,data/sources/inat/images/233039737/414102633.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/414102633/original.jpeg,https://www.inaturalist.org/observations/233039737,2024-07-17T06:25:00-04:00,John Sullivan,-17.3670180114,-56.6373610413,inat,"Mato Grosso, BR",cc-by-nc,research
inat,inat_233039738,414102660,data/sources/inat/images/233039738/414102660.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/414102660/original.jpeg,https://www.inaturalist.org/observations/233039738,2024-07-17T08:14:00-04:00,John Sullivan,-17.2677746677,-56.7226276116,inat,"Mato Grosso, BR",cc-by-nc,research
inat,inat_233039753,414102802,data/sources/inat/images/233039753/414102802.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/414102802/original.jpeg,https://www.inaturalist.org/observations/233039753,2024-07-17T14:03:00-04:00,John Sullivan,-17.2834832062,-56.6295765169,inat,"Mato Grosso, BR",cc-by-nc,research
inat,inat_233039753,414102800,data/sources/inat/images/233039753/414102800.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/414102800/original.jpeg,https://www.inaturalist.org/observations/233039753,2024-07-17T14:03:00-04:00,John Sullivan,-17.2834832062,-56.6295765169,inat,"Mato Grosso, BR",cc-by-nc,research
inat,inat_233039753,414102808,data/sources/inat/images/233039753/414102808.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/414102808/original.jpeg,https://www.inaturalist.org/observations/233039753,2024-07-17T14:03:00-04:00,John Sullivan,-17.2834832062,-56.6295765169,inat,"Mato Grosso, BR",cc-by-nc,research
inat,inat_233039753,414102814,data/sources/inat/images/233039753/414102814.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/414102814/original.jpeg,https://www.inaturalist.org/observations/233039753,2024-07-17T14:03:00-04:00,John Sullivan,-17.2834832062,-56.6295765169,inat,"Mato Grosso, BR",cc-by-nc,research
inat,inat_233039753,414102816,data/sources/inat/images/233039753/414102816.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/414102816/original.jpeg,https://www.inaturalist.org/observations/233039753,2024-07-17T14:03:00-04:00,John Sullivan,-17.2834832062,-56.6295765169,inat,"Mato Grosso, BR",cc-by-nc,research
inat,inat_233221995,414451385,data/sources/inat/images/233221995/414451385.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/414451385/original.jpeg,https://www.inaturalist.org/observations/233221995,2024-07-18T04:57:00-04:00,John Sullivan,-17.3281734291,-56.6788911426,inat,"Mato Grosso, BR",cc-by-nc,research
inat,inat_233221995,414451383,data/sources/inat/images/233221995/414451383.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/414451383/original.jpeg,https://www.inaturalist.org/observations/233221995,2024-07-18T04:57:00-04:00,John Sullivan,-17.3281734291,-56.6788911426,inat,"Mato Grosso, BR",cc-by-nc,research
inat,inat_233221995,414451398,data/sources/inat/images/233221995/414451398.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/414451398/original.jpeg,https://www.inaturalist.org/observations/233221995,2024-07-18T04:57:00-04:00,John Sullivan,-17.3281734291,-56.6788911426,inat,"Mato Grosso, BR",cc-by-nc,research
inat,inat_233222043,414451626,data/sources/inat/images/233222043/414451626.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/414451626/original.jpeg,https://www.inaturalist.org/observations/233222043,2024-07-18T10:55:00-04:00,John Sullivan,-17.367430283,-56.6777293312,inat,"Mato Grosso, BR",cc-by-nc,research
inat,inat_233222043,414451628,data/sources/inat/images/233222043/414451628.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/414451628/original.jpeg,https://www.inaturalist.org/observations/233222043,2024-07-18T10:55:00-04:00,John Sullivan,-17.367430283,-56.6777293312,inat,"Mato Grosso, BR",cc-by-nc,research
inat,inat_233222043,414451636,data/sources/inat/images/233222043/414451636.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/414451636/original.jpeg,https://www.inaturalist.org/observations/233222043,2024-07-18T10:55:00-04:00,John Sullivan,-17.367430283,-56.6777293312,inat,"Mato Grosso, BR",cc-by-nc,research
inat,inat_233222043,414451638,data/sources/inat/images/233222043/414451638.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/414451638/original.jpeg,https://www.inaturalist.org/observations/233222043,2024-07-18T10:55:00-04:00,John Sullivan,-17.367430283,-56.6777293312,inat,"Mato Grosso, BR",cc-by-nc,research
inat,inat_233255756,414519907,data/sources/inat/images/233255756/414519907.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/414519907/original.jpeg,https://www.inaturalist.org/observations/233255756,2013-11-11T14:47:00-03:00,Thomas Brooks,-17.2805072899,-56.7467729596,inat,"Poconé, BR-MT, BR",cc-by-nc-sa,research
inat,inat_233280186,414560761,data/sources/inat/images/233280186/414560761.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/414560761/original.jpeg,https://www.inaturalist.org/observations/233280186,2022-12-04T14:33:00-05:00,skh83,-0.5078870211,-76.4900428698,inat,"Orellana, EC-OR, EC",cc-by-nc,research
inat,inat_233342495,414679495,data/sources/inat/images/233342495/414679495.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/414679495/original.jpeg,https://www.inaturalist.org/observations/233342495,2024-07-21T13:46:00-03:00,Tulio Dornas,-11.9765478621,-49.6002001201,inat,"Filadélfia, BR-TO, BR",cc-by-nc,research
inat,inat_233342495,414679502,data/sources/inat/images/233342495/414679502.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/414679502/original.jpeg,https://www.inaturalist.org/observations/233342495,2024-07-21T13:46:00-03:00,Tulio Dornas,-11.9765478621,-49.6002001201,inat,"Filadélfia, BR-TO, BR",cc-by-nc,research
inat,inat_233342495,414679511,data/sources/inat/images/233342495/414679511.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/414679511/original.jpeg,https://www.inaturalist.org/observations/233342495,2024-07-21T13:46:00-03:00,Tulio Dornas,-11.9765478621,-49.6002001201,inat,"Filadélfia, BR-TO, BR",cc-by-nc,research
inat,inat_233519042,415005196,data/sources/inat/images/233519042/415005196.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/415005196/original.jpg,https://www.inaturalist.org/observations/233519042,2024-07-20,M. S.,-12.4044362455,-69.1812859342,inat,"Tambopata, PE-MD, PE",cc-by-nc,research
inat,inat_233722251,415399735,data/sources/inat/images/233722251/415399735.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/415399735/original.jpg,https://www.inaturalist.org/observations/233722251,2015-09-18T15:05:00+02:00,Sara Gallego Méndez,40.4615825602,-3.7802379343,inat,"Comunidad de Madrid, ES-MD-MD, ES",cc-by-nc,casual
inat,inat_233722251,415399736,data/sources/inat/images/233722251/415399736.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/415399736/original.jpg,https://www.inaturalist.org/observations/233722251,2015-09-18T15:05:00+02:00,Sara Gallego Méndez,40.4615825602,-3.7802379343,inat,"Comunidad de Madrid, ES-MD-MD, ES",cc-by-nc,casual
inat,inat_233818486,415581620,data/sources/inat/images/233818486/415581620.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/415581620/original.jpeg,https://www.inaturalist.org/observations/233818486,2024-08-03T16:21:00-05:00,Nelson Apolo,-0.4741313375,-76.471576678,inat,"Orellana, EC-OR, EC",cc-by-nc,research
inat,inat_233818486,415581669,data/sources/inat/images/233818486/415581669.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/415581669/original.jpeg,https://www.inaturalist.org/observations/233818486,2024-08-03T16:21:00-05:00,Nelson Apolo,-0.4741313375,-76.471576678,inat,"Orellana, EC-OR, EC",cc-by-nc,research
inat,inat_233818486,415581741,data/sources/inat/images/233818486/415581741.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/415581741/original.jpeg,https://www.inaturalist.org/observations/233818486,2024-08-03T16:21:00-05:00,Nelson Apolo,-0.4741313375,-76.471576678,inat,"Orellana, EC-OR, EC",cc-by-nc,research
inat,inat_233836605,415616792,data/sources/inat/images/233836605/415616792.jpg,https://static.inaturalist.org/photos/415616792/original.jpg,https://www.inaturalist.org/observations/233836605,2024-07-22T10:16:00-04:00,Massimo Abeni,-17.3577454097,-56.6485727763,inat,Brazil,,research
